,total_cpu_time_seconds,num_jobs,tool_name_version
2021-11,341,19,gmx_solvate/2020.2+galaxy0
2021-11,337,12,nonpareil/3.1.1.0
2021-11,330,2,htseq_count/0.6.1galaxy3
2021-11,326,42,bg_column_arrange_by_header/0.2
2021-11,326,33,gene2exon1/gene2exon1
2021-11,325,6,presto_partition/0.5.4
2021-11,323,18,scanpy_plot/1.7.1+galaxy0
2021-11,321,3,sklearn_searchcv/1.0.8.3
2021-11,317,17,Add_a_column1/1.2.0
2021-11,315,35,get_pdb/0.1.0
2021-11,314,26,bcftools_cnv/1.10
2021-11,312,37,cshl_fastx_nucleotides_distribution/1.0.1
2021-11,304,18,gprofiler_convert/0.1.7+galaxy11
2021-11,303,26,CONVERTER_fasta_to_2bit/CONVERTER_fasta_to_2bit
2021-11,299,35,build_ucsc_custom_track_1/1.0.0
2021-11,299,18,poretools_occupancy/0.6.1a1.1
2021-11,291,37,bedtools_bedpetobam/2.30.0
2021-11,287,14,ivar_consensus/1.2.2+galaxy0
2021-11,277,8,seqtk_seq/1.3.3
2021-11,277,29,mummer_mummerplot/4.0.0beta2+galaxy1
2021-11,277,5,fastqc/0.71
2021-11,276,4,featurecounts/1.4.6.p5
2021-11,273,3,scanpy_run_tsne/1.7.2+galaxy0
2021-11,272,4,vcftools_slice/0.1
2021-11,270,6,goslimmer/1.0.1
2021-11,269,15,scanpy_run_umap/1.7.2+galaxy0
2021-11,268,16,tp_unfold_column_tool/1.1.1
2021-11,267,32,mixcr_analyze/3.0.5.0
2021-11,266,21,trimmomatic/0.36.6
2021-11,263,1,fastq_dump/2.10.4
2021-11,263,29,samtools_idxstats/2.0.1
2021-11,255,13,bcftools_plugin_fill_tags/1.10
2021-11,254,7,vcfcheck/1.0.0_rc3+galaxy0
2021-11,253,21,gfa_to_fa/0.1.2
2021-11,252,12,EMBOSS: water107/5.0.0.1
2021-11,252,12,masigpro/1.49.3.1+galaxy1
2021-11,251,25,poretools_tabular/0.6.1a1.0
2021-11,250,3,bcftools_norm/1.9+galaxy1
2021-11,245,29,abricate_summary/1.0.1
2021-11,244,3,raceid_filtnormconf/3.1
2021-11,244,2,snpEff_get_chr_names/4.3+T.galaxy2
2021-11,243,24,column_order_header_sort/0.0.1
2021-11,237,13,keras_model_builder/0.5.0
2021-11,237,14,wormbase/wormbase
2021-11,234,28,heatmap_1/1.0.0
2021-11,234,6,ococo/0.1.2.6
2021-11,231,4,rgcca/3.0.2+galaxy1
2021-11,231,25,gops_basecoverage_1/1.0.0
2021-11,227,16,scanpy_plot_embed/1.7.2+galaxy0
2021-11,225,7,fastq_to_tabular/1.1.1
2021-11,224,13,multiqc/1.7
2021-11,224,14,kraken2/2.0.8_beta+galaxy0
2021-11,223,4,rseqc_read_quality/2.6.4
2021-11,222,26,hgv_david/hgv_david
2021-11,221,20,samtools_slice_bam/2.0
2021-11,219,8,EMBOSS: etandem33/5.0.0.1
2021-11,218,1,mothur_metastats/1.39.5.0
2021-11,214,23,ivar_removereads/1.3.1+galaxy2
2021-11,212,1,presto_pairseq/0.6.2
2021-11,212,10,sklearn_to_categorical/1.0.8.3
2021-11,209,6,cummeRbund/2.16.0+galaxy1
2021-11,206,26,collapse_dataset/4.1
2021-11,199,24,bedtools_intersectbed/2.29.0
2021-11,198,1,trinotate/3.1.1
2021-11,187,21,vcftools_annotate/0.1
2021-11,186,7,fasta_nucleotide_color_plot/1.0.1
2021-11,183,21,bedtools_overlapbed/2.30.0
2021-11,182,20,hgv_linkToGProfile/hgv_linkToGProfile
2021-11,179,11,getalleleseq/0.0.1
2021-11,178,20,gmx_editconf/2020.2+galaxy0
2021-11,177,17,nextclade/1.2.3+galaxy0
2021-11,175,8,bedtools_nucbed/2.30.0
2021-11,173,12,mimodd_rebase/0.1.9
2021-11,173,11,graphlan/1.1.3
2021-11,172,5,vcf2tsv/1.0.0_rc1+galaxy0
2021-11,172,20,ebi_metagenomics_run_downloader/0.1.0
2021-11,171,22,vcf_to_maf_customtrack1/vcf_to_maf_customtrack1
2021-11,171,13,scanpy_read_10x/1.6.0+galaxy0
2021-11,169,10,bedtools_bed12tobed6/2.30.0
2021-11,168,2,ruvseq/1.16.0
2021-11,165,10,vcffilter2/1.0.0_rc1+galaxy3
2021-11,165,5,snpSift_int/4.3+t.galaxy0
2021-11,164,15,gff_to_prot/3.0.2+galaxy0
2021-11,158,7,sklearn_pca/1.0.8.3+galaxy0
2021-11,157,5,cshl_fastx_artifacts_filter/1.0.1+galaxy0
2021-11,153,7,Interval2Maf1/1.0.1+galaxy0
2021-11,152,17,bcftools_query_list_samples/1.10
2021-11,150,6,random_lines1/random_lines1
2021-11,149,18,EMBOSS: trimseq103/5.0.0.1
2021-11,148,3,CONVERTER_tar_to_directory/CONVERTER_tar_to_directory
2021-11,148,13,poretools_qualdist/0.6.1a1.0
2021-11,148,3,qualimap_counts/2.2.2d
2021-11,146,14,mothur_merge_count/1.39.5.0
2021-11,146,10,samtools_mpileup/2.1.3
2021-11,145,13,tradis_essentiality/1.4.5+galaxy2
2021-11,143,8,bedtools_tagbed/2.30.0
2021-11,141,12,spaln/2.3.2+galaxy0
2021-11,141,16,tp_easyjoin_tool/1.1.1
2021-11,135,6,scikit_bio_diversity_beta_diversity/0.4.2.0
2021-11,133,13,snap_training/2013_11_29+galaxy1
2021-11,132,13,mimodd_varreport/0.1.9
2021-11,129,6,lofreq_call/2.1.3.1+galaxy0
2021-11,128,8,param_value_from_file/param_value_from_file
2021-11,128,14,EMBOSS: shuffleseq87/5.0.0.1
2021-11,128,12,regex1/1.0.1
2021-11,126,1,EMBOSS: backtranseq2/6.6.0
2021-11,125,20,tp_replace_in_line/1.1.1
2021-11,125,6,edger/3.24.1+galaxy1
2021-11,125,6,qualimap_multi_bamqc/2.2.2d
2021-11,124,13,ebi_search_rest_results/0.1.1
2021-11,124,11,ggplot2_point/2.2.1+galaxy1
2021-11,124,14,tp_tac/1.1.0
2021-11,124,1,ucsc-twobittofa/357
2021-11,123,1,gff3.rebase/1.2
2021-11,123,2,EMBOSS: megamerger53/5.0.0.1
2021-11,123,6,tp_sort_header_tool/1.0.0
2021-11,122,3,fastq_paired_end_deinterlacer/1.1.2
2021-11,121,8,scanpy_filter_genes/1.7.2+galaxy0
2021-11,121,15,bcftools_convert_from_vcf/1.10
2021-11,119,6,modENCODEfly/modENCODEfly
2021-11,119,1,trimmomatic/0.36.2
2021-11,118,14,pileup_interval/1.0.3
2021-11,118,8,raceid_trajectory/3.1
2021-11,118,3,tabular_to_fastq/1.0.0
2021-11,118,6,scanpy_find_markers/1.7.2+galaxy0
2021-11,118,16,rapidnj/2.3.2
2021-11,118,4,deeptools_compute_matrix/3.3.0.0.0
2021-11,117,7,raceid_inspectclusters/3.1
2021-11,117,8,bg_diamond/0.9.29.0
2021-11,116,14,bed_to_bigBed/bed_to_bigBed
2021-11,116,12,bedtools_reldistbed/2.30.0
2021-11,116,14,multiqc/1.0.0.0
2021-11,115,7,plotly_ml_performance_plots/0.2
2021-11,114,2,fargene/0.1+galaxy1
2021-11,111,1,gd_calc_freq/1.2.0
2021-11,111,7,roary/3.13.0
2021-11,110,14,snpSift_caseControl/4.3+t.galaxy0
2021-11,110,12,tp_sort_rows/1.1.0
2021-11,109,11,bedtools_clusterbed/2.30.0
2021-11,109,13,EMBOSS: tranalign100/5.0.0
2021-11,108,12,lofreq_filter/2.1.3.1+galaxy1
2021-11,108,5,snippy_clean_full_aln/4.6.0+galaxy0
2021-11,108,2,stringtie/1.2.3
2021-11,106,12,cummerbund_to_cuffdiff/1.0.1
2021-11,104,1,CONVERTER_maf_to_fasta_0/CONVERTER_maf_to_fasta_0
2021-11,104,14,mothur_pcoa/1.39.5.0
2021-11,104,9,mothur_get_oturep/1.39.5.0
2021-11,103,14,collection_element_identifiers/0.0.2
2021-11,102,11,mlst_list/2.19.0
2021-11,102,8,CONVERTER_sam_to_unsorted_bam/CONVERTER_sam_to_unsorted_bam
2021-11,101,7,bedtools_spacingbed/2.30.0
2021-11,101,14,cufflinks/2.2.1.0
2021-11,99,12,hgv_sift/hgv_sift
2021-11,99,2,bedtools_multicovtbed/2.29.2
2021-11,98,5,flymine/flymine
2021-11,95,12,plant_tribes_kaks_analysis/1.0.3.0
2021-11,93,8,bedtools_map/2.30.0.2
2021-11,93,12,mothur_lefse/1.39.5.0
2021-11,90,10,t_test_two_samples/1.0.1
2021-11,89,1,EMBOSS: antigenic1/5.0.0.1
2021-11,88,10,cshl_fasta_nucleotides_changer/1.0.2
2021-11,87,9,bedtools_intersectbed/2.27.1+galaxy1
2021-11,85,8,gmaj_1/2.0.1
2021-11,85,2,sklearn_train_test_split/1.0.8.3
2021-11,83,10,EMBOSS: revseq82/5.0.0
2021-11,82,9,cshl_fastq_quality_converter/1.0.1
2021-11,82,11,mothur_make_lefse/1.39.5.0
2021-11,82,4,sklearn_ensemble/1.0.8.3
2021-11,81,3,scanpy_inspect/1.4.4.post1+galaxy3
2021-11,81,13,ems_variant_density_mapping/1.0.0
2021-11,81,7,mothur_list_seqs/1.39.5.0
2021-11,80,5,poretools_squiggle/0.6.1a1.1
2021-11,80,10,mothur_phylotype/1.39.5.0
2021-11,80,6,picard_BedToIntervalList/2.18.2.1
2021-11,79,8,bedtools_genomecoveragebed_bedgraph/0.1.0
2021-11,79,7,bedtools_fisher/2.30.0
2021-11,79,9,bedtools_slopbed/2.29.0
2021-11,79,7,quast/5.0.2+galaxy0
2021-11,78,9,tp_text_file_with_recurring_lines/1.1.0
2021-11,77,1,goseq/1.26.0
2021-11,76,8,bcftools_view/0.0.1
2021-11,75,5,gprofiler_orth/0.1.7+galaxy11
2021-11,74,6,predict_pipeline/1.0
2021-11,74,8,fastq_masker_by_quality/1.1.5
2021-11,74,5,Interval2Maf1/Interval2Maf1
2021-11,73,2,hyphy_conv/2.5.31+galaxy1
2021-11,72,1,fasterq_dump/2.10.4+galaxy2
2021-11,72,3,bcftools_csq/1.10
2021-11,71,5,Multivariate/2.3.10
2021-11,71,9,cor2/1.0.0
2021-11,71,8,hgv_add_scores/hgv_add_scores
2021-11,70,7,crossmap_gff/0.5.2+galaxy0
2021-11,69,6,biom_convert/2.1.5.4
2021-11,68,9,vcffilter2/1.0.0_rc1+galaxy1
2021-11,67,8,mlst/2.16.1
2021-11,67,7,mothur_get_lineage/1.39.5.0
2021-11,66,7,abricate_list/1.0.1
2021-11,66,7,ctb_online_data_fetch/0.2
2021-11,66,3,mothur_pcr_seqs/1.39.5.0
2021-11,66,7,hgv_ldtools/hgv_ldtools
2021-11,65,3,scanpy_compute_graph/1.7.2+galaxy1
2021-11,63,4,circos_resample/0.69.8+galaxy7
2021-11,63,5,fastq_paired_end_interlacer/1.2.0
2021-11,62,3,scanpy_read_10x/1.8.1+2+galaxy0
2021-11,62,6,bam_to_sam/2.0
2021-11,62,4,deeptools_plot_heatmap/3.3.0.0.1
2021-11,62,5,presto_collapseseq/0.6.2
2021-11,59,6,kobas_identify/2.1.1
2021-11,59,8,EMBOSS: infoseq46/5.0.0
2021-11,59,5,lofreq_alnqual/2.1.5+galaxy0
2021-11,59,3,multiqc/1.8+galaxy0
2021-11,59,2,deseq2/2.11.40.1
2021-11,58,3,mothur_indicator/1.39.5.0
2021-11,58,1,cat_prepare/5.0.3.0
2021-11,57,6,gffcompare_to_bed/0.2.1
2021-11,57,3,scanpy_find_variable_genes/1.7.2+galaxy0
2021-11,57,8,EMBOSS: compseq14/5.0.0.1
2021-11,57,3,create_tool_recommendation_model/0.0.3
2021-11,55,4,roary/3.13.0+galaxy0
2021-11,55,2,migmap/1.0.3+galaxy2
2021-11,55,6,cshl_fastq_to_fasta/1.0.0
2021-11,55,3,mothur_amova/1.39.5.0
2021-11,55,6,varscan/0.1
2021-11,55,3,sklearn_generalized_linear/1.0.8.3
2021-11,55,5,export2graphlan/0.20+galaxy0
2021-11,54,6,mothur_deunique_seqs/1.39.5.0
2021-11,54,10,samtools_sort/2.0
2021-11,53,6,vsearch_alignment/2.8.3.0
2021-11,53,5,graphlan_annotate/1.1.3
2021-11,53,6,gd_cluster_kegg/1.0.0
2021-11,52,5,taxonomy_krona_chart/2.6.1
2021-11,52,3,scanpy_filter_cells/1.7.2+galaxy0
2021-11,52,6,bedtools_subtractbed/2.29.2
2021-11,51,3,bcftools_plugin_fill_an_ac/1.10
2021-11,51,3,scanpy_find_cluster/1.7.2+galaxy0
2021-11,51,6,unipept/4.3.0
2021-11,51,6,mothur_biom_info/1.39.5.0
2021-11,51,6,rseqc_insertion_profile/2.6.4
2021-11,50,1,ruvseq/1.16.0+galaxy1
2021-11,50,6,CONVERTER_bcf_uncompressed_to_bcf/CONVERTER_bcf_uncompressed_to_bcf
2021-11,50,2,ivar_trim/1.2.2+galaxy0
2021-11,50,5,gff_filter_by_feature_count/gff_filter_by_feature_count
2021-11,49,6,picard_MarkDuplicates/1.136.0
2021-11,49,5,query_tabular/3.0.0
2021-11,48,5,EMBOSS: pepwheel72/5.0.0.1
2021-11,48,2,khmer_normalize_by_median/3.0.0a3+galaxy2
2021-11,47,4,poretools_nucdist/0.6.1a1.0
2021-11,46,5,gd_pca/1.0.0
2021-11,46,6,hyphy_annotate/2.5.31+galaxy0
2021-11,46,4,prokka/1.12.0
2021-11,46,4,tn93_filter/1.0.6
2021-11,46,2,sklearn_nn_classifier/1.0.8.3
2021-11,45,3,poretools_qualpos/0.6.1a1.1
2021-11,45,5,mothur_remove_seqs/1.36.1.0
2021-11,44,4,EMBOSS: sirna89/5.0.0
2021-11,44,4,snpSift_filter/4.3+t.galaxy0
2021-11,44,2,scanpy_normalise_data/1.7.2+galaxy0
2021-11,44,3,scanpy_filter_cells/1.6.0+galaxy0
2021-11,44,5,poretools_events/0.6.1a1.1
2021-11,44,2,seqtk_comp/1.3.1
2021-11,43,6,dunovo/2.15
2021-11,43,4,EMBOSS: freak36/5.0.0.1
2021-11,42,4,mimodd_header/0.1.9
2021-11,42,3,socru/2.1.7
2021-11,42,3,samtools_flagstat/2.0
2021-11,41,2,modENCODEworm/modENCODEworm
2021-11,41,3,picard_AddOrReplaceReadGroups/2.7.1.0
2021-11,40,4,bedtools_getfastabed/2.29.0
2021-11,40,5,CONVERTER_biom/CONVERTER_biom
2021-11,40,2,sklearn_svm_classifier/1.0.8.3
2021-11,40,3,picard_CollectBaseDistributionByCycle/2.18.2.1
2021-11,40,1,EMBOSS: seqmatchall83/5.0.0.1
2021-11,40,5,circos_interval_to_tile/0.69.8+galaxy7
2021-11,39,4,mlst_list/2.16.1
2021-11,39,4,bcftools_plugin_color_chrs/1.10
2021-11,39,4,EMBOSS: chips10/5.0.0
2021-11,39,1,tophat/1.5.0
2021-11,38,2,bedtools_multicovtbed/2.27.0.0
2021-11,38,2,mimodd_sort/0.1.9
2021-11,37,2,multiqc/1.7.1
2021-11,37,1,mut2sscs/2.0.0
2021-11,37,4,bedtools_mergebed/2.29.0
2021-11,37,4,jq/1.0
2021-11,37,4,EMBOSS: trimest102/5.0.0.1
2021-11,37,4,mimodd_delcall/0.1.9
2021-11,37,1,vsearch_chimera_detection/2.8.3.0
2021-11,37,4,bedtools_links/2.30.0
2021-11,37,2,medaka_consensus/1.0.3+galaxy2
2021-11,36,1,scanpy_run_pca/1.7.2+galaxy0
2021-11,36,2,sklearn_build_pipeline/1.0.8.3
2021-11,36,4,bedtools_multiintersectbed/2.29.2
2021-11,36,1,EMBOSS: degapseq20/5.0.0
2021-11,35,2,fastqc/0.68
2021-11,35,3,kobas_annotate/2.1.1
2021-11,35,4,meme_psp_gen/5.0.5.0
2021-11,35,2,vegan_fisher_alpha/2.4-3
2021-11,35,6,newick_display/1.6
2021-11,34,1,pangolin/3.1.4+galaxy0
2021-11,33,3,maker_map_ids/2.31.11
2021-11,33,3,EMBOSS: einverted28/5.0.0.1
2021-11,33,2,picard_MarkDuplicates/2.7.1.1
2021-11,32,4,EMBOSS: extractfeat34/5.0.0.1
2021-11,32,4,ffindex_dbkit_create/0.2+galaxy0
2021-11,32,3,mimodd_convert/0.1.9
2021-11,32,3,gffcompare_to_bed/0.1.0
2021-11,31,3,tn93/1.0.6
2021-11,31,1,bg_diamond_makedb/0.9.29
2021-11,30,3,fastq_to_fasta_python/1.1.1
2021-11,30,1,samtools_idxstats/2.0
2021-11,30,3,bwa/0.4.2
2021-11,30,4,stringtie/1.3.6
2021-11,30,3,mothur_make_fastq/1.39.5.0
2021-11,30,4,bedtools_sortbed/2.29.0
2021-11,30,2,rseqc_infer_experiment/2.6.4
2021-11,30,1,picard_EstimateLibraryComplexity/2.18.2.1
2021-11,29,2,presto_buildconsensus/0.6.2
2021-11,29,3,transtermhp/2.09.1
2021-11,28,3,EMBOSS: cirdna11/5.0.0
2021-11,28,2,vcfdistance/1.0.0_rc3+galaxy0
2021-11,28,2,multiqc/1.3.1
2021-11,27,3,sqlite_to_tabular/2.0.0
2021-11,27,3,picard_MarkDuplicates/1.126.0
2021-11,26,2,bed_to_protein_map/0.2.0
2021-11,26,3,EMBOSS: checktrans9/5.0.0.1
2021-11,26,3,mothur_rarefaction_shared/1.39.5.0
2021-11,26,3,circos_bundlelinks/0.69.8+galaxy7
2021-11,25,2,EMBOSS: splitter92/5.0.0.1
2021-11,25,2,gprofiler_random/0.1.7+galaxy11
2021-11,25,1,fastqc/0.52
2021-11,25,1,mz_to_sqlite/2.0.0
2021-11,24,2,pretext_snapshot/0.0.3+galaxy0
2021-11,24,4,mothur_consensus_seqs/1.39.5.0
2021-11,24,2,poretools_times/0.6.1a1.0
2021-11,24,3,bandage_image/0.8.1+galaxy2
2021-11,24,2,secure_hash_message_digest/secure_hash_message_digest
2021-11,23,2,biom_convert/2.1.5.3
2021-11,23,2,lda_analy1/1.0.1
2021-11,23,3,gops_cluster_1/1.0.0
2021-11,22,2,mothur_heatmap_bin/1.39.5.0
2021-11,22,2,EMBOSS: diffseq22/5.0.0.1
2021-11,22,2,quast/4.6.3
2021-11,22,2,bg_diamond_view/2.0.8
2021-11,22,3,circos_tableviewer/0.69.8+galaxy6
2021-11,22,2,mothur_split_abund/1.39.5.0
2021-11,22,3,snp_mapping_using_wgs/1.0.0
2021-11,21,2,Univariate/2.2.4
2021-11,21,1,deeptools_plot_correlation/2.5.0.0
2021-11,21,1,mothur_degap_seqs/1.39.5.0
2021-11,21,1,deeptools_plot_heatmap/3.0.2.0
2021-11,21,3,EMBOSS: sixpack90/5.0.0+galaxy2
2021-11,21,2,CONVERTER_Gro_to_Pdb_0/CONVERTER_Gro_to_Pdb_0
2021-11,20,2,vcfsort/1.0.0_rc1+galaxy0
2021-11,20,2,fastq_filter/1.0.0
2021-11,20,2,ffindex_dbkit_merge/0.2+galaxy0
2021-11,20,3,ncbi_blastdbcmd_info/2.10.1+galaxy0
2021-11,20,2,abims_anova/1.2.1
2021-11,20,1,scanpy_scale_data/1.7.2+galaxy0
2021-11,20,2,bedtools_randombed/2.30.0
2021-11,19,2,mothur_nmds/1.39.5.0
2021-11,19,3,gd_evaluate_population_numbers/1.0.0
2021-11,19,2,khmer_extract_partitions/3.0.0a3+galaxy2
2021-11,19,3,EMBOSS: sigcleave88/5.0.0.1
2021-11,19,2,phylorelatives/0.0.1
2021-11,19,2,xmfa2gff3/2015_02_13.0
2021-11,19,3,bedtools_maskfastabed/2.29.2
2021-11,19,1,plotly_regression_performance_plots/0.1
2021-11,18,1,samtools_sort/2.0.2
2021-11,18,2,gd_population_structure/1.0.0
2021-11,18,1,snpEff_build_gb/4.3+T.galaxy3
2021-11,18,1,heinz_bum/1.0
2021-11,18,2,flash/1.2.11.3
2021-11,18,1,tsne/0.0.2
2021-11,18,2,picard_CollectInsertSizeMetrics/1.136.0
2021-11,18,2,valet/1.0.0
2021-11,18,1,samtools_reheader/2.0.1+galaxy1
2021-11,17,2,bellerophon/1.0+galaxy0
2021-11,17,2,EMBOSS: fuzzpro38/5.0.0.1
2021-11,17,2,vcffixup/1.0.0_rc1+galaxy0
2021-11,17,1,poretools_yield_plot/0.6.1a1.1
2021-11,16,2,vsearch_sorting/2.8.3.0
2021-11,16,1,table_compute/0.9.1
2021-11,16,2,EMBOSS: fuzznuc37/5.0.2
2021-11,16,2,mummer_delta_filter/4.0.0beta2+galaxy1
2021-11,16,1,seqtk_fqchk/1.3.1
2021-11,16,2,EMBOSS: coderet13/5.0.0
2021-11,16,2,dbkit_create/0.1.1
2021-11,16,2,EMBOSS: equicktandem31/5.0.0.1
2021-11,16,1,anndata_ops/1.7.2+galaxy0
2021-11,16,1,jbrowse/1.16.1+galaxy0
2021-11,16,2,ncbi_convert2blastmask_wrapper/2.10.1+galaxy0
2021-11,16,2,openbabel_compound_convert/3.1.1+galaxy0
2021-11,15,2,mothur_unifrac_unweighted/1.39.5.0
2021-11,15,2,Transformation/2.2.0
2021-11,15,2,cloudmap_variant_discovery_mapping/1.0.0
2021-11,15,2,hgv_gpass/hgv_gpass
2021-11,15,2,vcfleftalign/1.0.0_rc3+galaxy0
2021-11,15,1,Interval_Maf_Merged_Fasta2/Interval_Maf_Merged_Fasta2
2021-11,15,2,gd_new_oscar/1.0.0
2021-11,15,1,mothur_classify_otu/1.36.1.0
2021-11,15,1,picard_RevertSam/2.18.2.1
2021-11,14,2,mothur_unifrac_weighted/1.39.5.0
2021-11,14,1,EMBOSS: palindrome65/5.0.0.1
2021-11,14,1,scanpy_remove_confounders/1.4.4.post1+galaxy3
2021-11,14,1,EMBOSS: getorf42/5.0.0
2021-11,14,2,vcf2tsv/0.0.3
2021-11,14,1,bamtools/0.0.2
2021-11,13,2,mothur_merge_groups/1.39.5.0
2021-11,13,2,circos_binlinks/0.69.8+galaxy7
2021-11,13,1,picard_MergeSamFiles/2.7.1.0
2021-11,13,2,freebayes/0.4
2021-11,13,2,mothur_get_relabund/1.39.5.0
2021-11,13,1,Interval2Maf_pairwise1/Interval2Maf_pairwise1
2021-11,13,2,fasterq_dump/2.10.8+galaxy0
2021-11,13,2,EMBOSS: preg78/5.0.0+galaxy1
2021-11,12,1,bcftools_roh/1.10
2021-11,12,2,resize_coordinate_window/1.0.2
2021-11,12,1,circos/0.69.8+galaxy4
2021-11,12,1,rseqc_read_GC/2.6.4
2021-11,12,1,transit_tn5gaps/3.0.2+galaxy0
2021-11,12,1,mothur_make_biom/1.36.1.0
2021-11,12,1,picard_CleanSam/2.7.1.0
2021-11,12,2,mothur_get_coremicrobiome/1.39.5.0
2021-11,11,1,mothur_make_shared/1.36.1.0
2021-11,11,1,picard_QualityScoreDistribution/2.18.2.1
2021-11,11,1,cshl_fastx_reverse_complement/1.0.0
2021-11,11,1,mothur_get_otus/1.39.5.0
2021-11,11,1,picard_MeanQualityByCycle/2.18.2.1
2021-11,11,1,hyphy_busted/2.5.31+galaxy1
2021-11,11,1,snpEff/1.0
2021-11,11,2,mothur_summary_single/1.39.5.0
2021-11,11,1,EMBOSS: dotpath25/5.0.0.1
2021-11,11,2,EMBOSS: garnier40/5.0.0
2021-11,11,1,mimodd_info/0.1.9
2021-11,11,1,mothur_mimarks_attributes/1.39.5.0
2021-11,11,1,khmer_abundance_distribution/3.0.0a3+galaxy2
2021-11,11,1,biom_add_metadata/2.1.5.1
2021-11,11,1,picard_SamToFastq/2.7.1.0
2021-11,11,1,histogram_rpy/1.0.3
2021-11,11,1,crossmap_vcf/0.5.2+galaxy0
2021-11,10,1,freebayes/freebayes-0.9.14
2021-11,10,1,XY_Plot_1/1.0.1
2021-11,10,1,multiqc/1.5.0
2021-11,10,1,ggplot2_heatmap2/2.2.1+galaxy1
2021-11,10,1,cat_contigs/5.0.3.1
2021-11,10,1,mothur_get_seqs/1.39.5.0
2021-11,10,1,mothur_hcluster/1.36.1.0
2021-11,10,1,vsearch_dereplication/2.8.3.0
2021-11,10,1,query_tabular/3.3.0
2021-11,10,1,CONVERTER_fasta_to_bowtie_color_index/CONVERTER_fasta_to_bowtie_color_index
2021-11,10,1,fastq_dump/2.10.4+galaxy1
2021-11,10,1,mothur_make_design/1.39.5.0
2021-11,10,1,CONVERTER_picard_interval_list_to_bed6/CONVERTER_picard_interval_list_to_bed6
2021-11,10,1,cshl_fasta_formatter/1.0.0
2021-11,10,1,mummer_show_coords/4.0.0beta2+galaxy1
2021-11,10,1,trim_reads/1.0.0
2021-11,10,1,multiqc/1.9
2021-11,10,1,samtools_flagstat/1.0.0
2021-11,10,1,EMBOSS: seqret84/5.0.0
2021-11,10,1,idba_tran/1.1.3+galaxy0
2021-11,10,1,presto_alignsets/0.6.2
2021-11,9,1,samtools_phase/2.0.1
2021-11,9,1,scanpy_integrate_harmony/1.6.0+galaxy1
2021-11,9,1,tetyper/1.1+galaxy1
2021-11,9,1,bowtie_wrapper/1.1.2
2021-11,9,1,EMBOSS: iep45/5.0.0.1
2021-11,9,1,EMBOSS: matcher52/5.0.0.1
2021-11,9,1,bcftools_plugin_fixploidy/1.10
2021-11,9,1,EMBOSS: textsearch98/5.0.0
2021-11,9,1,ncbi_acc_download/0.2.5+galaxy0
2021-11,9,1,picard_CollectInsertSizeMetrics/2.7.1.0
2021-11,9,1,picard_CollectHsMetrics/2.18.2
2021-11,9,1,hgv_funDo/1.0.0
2021-11,8,1,bedtools_groupbybed/2.30.0
2021-11,8,1,pandas_rolling_window/0.1
2021-11,8,1,plant_tribes_gene_family_phylogeny_builder/1.0.3.1
2021-11,8,1,plant_tribes_gene_family_aligner/1.0.3.0
2021-11,8,1,EMBOSS: helixturnhelix43/5.0.0.1
2021-11,8,1,bcftools_plugin_dosage/1.10
2021-11,8,1,mothur_classify_tree/1.39.5.0
2021-11,8,1,send_to_cloud/send_to_cloud
2021-11,8,1,crossmap_bed/0.5.2+galaxy0
2021-11,8,1,biosigner/2.2.7
2021-11,7,1,mothur_split_groups/1.39.5.0
2021-11,7,1,khmer_filter_abundance/3.0.0a3+galaxy2
2021-11,7,1,mothur_summary_qual/1.39.5.0
2021-11,7,1,deeptools_bam_compare/2.5.0.0
2021-11,7,1,heinz_scoring/1.0
2021-11,7,1,cufflinks/0.0.7
2021-11,7,1,clustalw/0.1
2021-11,7,1,hifive/0.1.0
2021-11,7,1,repmatch_gff3/1.0.3
2021-11,7,1,bowtie2/2.3.4.2
2021-11,7,1,stringtie_merge/1.3.6
2021-11,7,1,quast/4.1.1
2021-11,7,1,vcfprimers/1.0.0_rc3+galaxy0
2021-11,7,1,scanpy_parameter_iterator/0.0.1+galaxy3
2021-11,7,1,tp_unfold_column_tool/1.1.0
2021-11,7,1,genetrack/1.0.1
2021-11,7,1,circos_interval_to_text/0.69.8+galaxy7
2021-11,7,1,circos_interval_to_tile/0.69.8+galaxy6
2021-11,7,1,mothur_venn/1.36.1.0
2021-11,6,1,microsats_mutability1/1.1.0
2021-11,6,1,indelRates_3way/1.0.0
2021-11,6,1,circos_resample/0.69.8+galaxy6
2021-11,6,1,ctb_rdkit_descriptors/2020.03.4+galaxy1
2021-11,6,1,tp_cut_tool/1.0.0
2021-11,6,1,gd_extract_primers/1.0.0
2021-11,6,1,EMBOSS: biosed4/5.0.0
2021-11,6,1,EMBOSS: prettyseq80/5.0.0.1
2021-11,6,1,picard_MergeSamFiles/1.136.0
2021-11,6,1,mothur_sub_sample/1.36.1.0
2021-11,6,1,winSplitter/1.0.1
2021-11,6,1,cshl_fastx_reverse_complement/1.0.2
2021-11,6,1,mothur_cluster_classic/1.39.5.0
2021-11,6,1,vsearch_search/2.8.3.1
2021-11,6,1,EMBOSS: merger54/5.0.0.1
2021-11,3,2,unicycler/0.4.1.1
2021-12,74202829,6507,bowtie2/2.4.2+galaxy0
2021-12,67897701,9828,hisat2/2.2.1+galaxy0
2021-12,59839380,226,trinity/2.9.1+galaxy1
2021-12,48714763,3042,rna_star/2.7.8a+galaxy0
