,month_year,total_cpu_time_seconds,num_jobs,tool_name_version
6229,2021-12,18611,532,samtools_flagstat/2.0.3
6230,2021-12,18508,219,fgsea/1.8.0+galaxy1
6231,2021-12,18363,629,ncbi_acc_download/0.2.7+galaxy0
6232,2021-12,18218,155,featurecounts/1.6.4+galaxy1
6233,2021-12,18098,59,bcftools_merge/1.10
6234,2021-12,17712,18,mothur_dist_seqs/1.39.5.0
6235,2021-12,17651,2,exonerate/2.4.0+galaxy2
6236,2021-12,17562,104,bedtools_bamtobed/2.30.0+galaxy2
6237,2021-12,17453,5,correct_barcodes/2.15
6238,2021-12,16885,11,bg_diamond/0.9.29.0
6239,2021-12,16875,3,tophat2/0.6
6240,2021-12,16439,3,fastq_quality_trimmer/1.0.0
6241,2021-12,16200,13,macs2_refinepeak/2.1.1.20160309.1
6242,2021-12,15964,74,rseqc_junction_annotation/2.6.4.1
6243,2021-12,15818,53,sam_pileup/1.1.3
6244,2021-12,15693,7,basil/1.2.0
6245,2021-12,15568,107,sam_to_bam/2.1.1
6246,2021-12,15202,3,rnaspades/3.9.0.1
6247,2021-12,15050,752,rseqc_infer_experiment/2.6.4.1
6248,2021-12,14973,35,fastq_dump/2.10.4
6249,2021-12,14952,322,ncbi_makeblastdb/2.10.1+galaxy0
6250,2021-12,14868,64,mummer_mummer/4.0.0rc1+galaxy2
6251,2021-12,14726,625,cshl_fastx_reverse_complement/1.0.2+galaxy0
6252,2021-12,14585,302,bcftools_call/1.10
6253,2021-12,14484,327,jbrowse/1.16.11+galaxy1
6254,2021-12,14361,684,volcanoplot/0.0.5
6255,2021-12,14336,338,mummer_nucmer/4.0.0beta2+galaxy1
6256,2021-12,14276,23,mimodd_convert/0.1.9
6257,2021-12,14080,1614,tp_cut_tool/1.1.0
6258,2021-12,13663,43,featurecounts/1.6.4+galaxy2
6259,2021-12,13299,8,hyphy_fubar/2.5.31+galaxy1
6260,2021-12,12832,1,hyphy_busted/2.5.31+galaxy1
6261,2021-12,12753,109,gops_coverage_1/1.0.0
6262,2021-12,12683,6,medaka_consensus_pipeline/1.3.2+galaxy0
6263,2021-12,12383,483,gffread/2.2.1.2
6264,2021-12,12299,107,kraken/1.3.1
6265,2021-12,11990,52,vcfcombine/1.0.0_rc3+galaxy0
6266,2021-12,11918,12,bedtools_makewindowsbed/2.30.0
6267,2021-12,11763,120,cuffmerge/2.2.1.2
6268,2021-12,11683,28,samtools_fixmate/1.9
6269,2021-12,11644,31,samtools_split/1.9
6270,2021-12,11584,368,edger/3.34.0+galaxy2
6271,2021-12,11349,88,pe_histogram/1.0.1
6272,2021-12,11157,10,cutadapt/1.16.1
6273,2021-12,11153,56,tradis_gene_insert_sites/1.4.5+galaxy2
6274,2021-12,11040,231,ivar_trim/1.3.1+galaxy0
6275,2021-12,10967,287,seq_filter_by_id/0.2.7
6276,2021-12,10962,729,comp1/comp1
6277,2021-12,10906,5,fastq_masker_by_quality/1.1.5
6278,2021-12,10820,166,pangolin/3.1.17+galaxy1
6279,2021-12,10791,208,jvarkit_wgscoverageplotter/20201223+galaxy0
6280,2021-12,10739,442,Kraken2Tax/1.2
6281,2021-12,10723,2,mothur_make_contigs/1.39.5.0
6282,2021-12,10605,694,bedtools_getfastabed/2.30.0
6283,2021-12,10599,9,vcfgenotypes/1.0.0_rc3+galaxy0
6284,2021-12,10540,91,volcanoplot/0.0.3
6285,2021-12,10538,83,genrich/0.5+galaxy2
6286,2021-12,10489,40,picard_DownsampleSam/2.18.2.1
6287,2021-12,10450,942,snpSift_extractFields/4.3+t.galaxy0
6288,2021-12,10365,8,bowtie2/2.3.4.2
6289,2021-12,10151,115,bcftools_norm/1.10
6290,2021-12,10131,284,kraken-report/1.3.1
6291,2021-12,10011,4,tb_profiler_profile/3.0.8+galaxy0
6292,2021-12,9941,16,maxbin2/2.2.7+galaxy2
6293,2021-12,9917,97,picard_NormalizeFasta/2.18.2.1
6294,2021-12,9782,314,deeptools_plot_correlation/3.3.2.0.0
6295,2021-12,9718,846,cat1/cat1
6296,2021-12,9688,837,bcftools_consensus/1.10+galaxy1
6297,2021-12,9663,10,crossmap_bam/0.5.2+galaxy0
6298,2021-12,9620,187,fastqc/0.63
6299,2021-12,9576,105,cshl_fastx_collapser/1.0.1
6300,2021-12,9515,2,repeatmasker_wrapper/4.1.2-p1+galaxy0
6301,2021-12,9499,12,fasterq_dump/2.10.4
6302,2021-12,9476,57,cshl_fastx_clipper/1.0.3
6303,2021-12,9366,116,samtools_reheader/2.0.1+galaxy1
6304,2021-12,9328,3,EMBOSS: dotmatcher24/5.0.0.1
6305,2021-12,9052,8,diffbind/2.2.1
6306,2021-12,9016,4,feelnc/0.2
6307,2021-12,8979,150,vcfallelicprimitives/1.0.0_rc3+galaxy0
6308,2021-12,8861,895,csv_to_tabular/csv_to_tabular
6309,2021-12,8736,87,CONVERTER_interval_to_bgzip_0/CONVERTER_interval_to_bgzip_0
6310,2021-12,8720,264,stringtie_merge/2.1.1
6311,2021-12,8695,3,presto_filterseq/0.6.2
6312,2021-12,8691,183,dada2_plotQualityProfile/1.20+galaxy0
6313,2021-12,8618,10,kc-align/1.0.2
6314,2021-12,8376,20,samtool_filter2/1.1.2
6315,2021-12,8336,1,fastq_paired_end_splitter/1.0.0
6316,2021-12,8309,63,presto_pairseq/0.5.4
6317,2021-12,8286,203,fasta_filter_by_length/1.2
6318,2021-12,8228,80,rseqc_bam_stat/2.6.4
6319,2021-12,8185,137,CONVERTER_bedgraph_to_bigwig/CONVERTER_bedgraph_to_bigwig
6320,2021-12,8114,6,hyphy_meme/2.5.31+galaxy2
6321,2021-12,8098,252,trimmer/trimmer
6322,2021-12,8083,916,lofreq_filter/2.1.5+galaxy0
6323,2021-12,8051,3,nonpareil/3.1.1.0
6324,2021-12,7917,7,scanpy_run_tsne/1.7.2+galaxy0
6325,2021-12,7889,50,mothur_rarefaction_single/1.39.5.0
6326,2021-12,7836,39,peakcalling_sicer/1.1
6327,2021-12,7825,212,taxonomy_krona_chart/2.7.1
6328,2021-12,7824,341,scanpy_plot/1.7.1+galaxy1
6329,2021-12,7748,9,EMBOSS: palindrome65/5.0.0.1
6330,2021-12,7631,602,tp_cat/0.1.0
6331,2021-12,7630,334,collection_column_join/0.0.3
6332,2021-12,7592,4,fastq_dump/2.10.4+galaxy1
6333,2021-12,7575,29,mummer_nucmer/4.0.0rc1+galaxy2
6334,2021-12,7516,6,progressivemauve/2015_02_13.0
6335,2021-12,7413,183,fastq_filter/1.1.1
6336,2021-12,7402,44,featurecounts/1.6.3+galaxy2
6337,2021-12,7362,4,cuffmerge/0.0.6
6338,2021-12,7342,23,trinotate/3.2.1
6339,2021-12,7286,62,tximport/0.1
6340,2021-12,7271,331,mummer_mummer/4.0.0beta2+galaxy1
6341,2021-12,7221,443,medaka_variant/1.0.3+galaxy3
6342,2021-12,7154,334,fasta-stats/2.0
6343,2021-12,7149,826,samtools_idxstats/2.0.3
6344,2021-12,7108,15,samtool_filter2/1.8
6345,2021-12,7086,59,pathview/1.24.0+galaxy0
6346,2021-12,7068,659,minimap2/2.17+galaxy2
6347,2021-12,7055,271,Extract genomic DNA 1/3.0.3+galaxy2
6348,2021-12,7046,38,rseqc_junction_saturation/2.6.4.1
6349,2021-12,7013,453,Count1/Count1
6350,2021-12,7009,6,busco/4.1.2
6351,2021-12,6943,7,rseqc_RPKM_saturation/2.6.4.1
6352,2021-12,6935,212,liftOver1/liftOver1
6353,2021-12,6881,133,ivar_removereads/1.3.1+galaxy0
6354,2021-12,6865,2,medaka_variant_pipeline/1.4.4+galaxy0
6355,2021-12,6773,245,CONVERTER_vcf_to_vcf_bgzip_0/CONVERTER_vcf_to_vcf_bgzip_0
6356,2021-12,6771,12,vcfselectsamples/1.0.0_rc3+galaxy0
6357,2021-12,6759,414,cat_multiple/0.2
6358,2021-12,6754,118,flash/1.2.11.4
6359,2021-12,6698,2,cuffdiff/0.0.7
6360,2021-12,6676,328,nextclade/1.4.1+galaxy0
6361,2021-12,6616,288,presto_parselog/0.5.4
6362,2021-12,6604,711,tp_sed_tool/1.1.1
6363,2021-12,6529,600,Remove beginning1/Remove beginning1
6364,2021-12,6527,139,dada2_mergePairs/1.20+galaxy0
6365,2021-12,6500,14,picard_CASM/2.18.2.1
6366,2021-12,6472,108,Paste1/Paste1
6367,2021-12,6453,78,fastqc/0.69
6368,2021-12,6332,344,sklearn_numeric_clustering/1.0.8.3
6369,2021-12,6265,41,peptide_shaker/1.16.36.3
6370,2021-12,6254,34,samtools_view/1.9+galaxy1
6371,2021-12,6228,6,busco/5.0.0+galaxy0
6372,2021-12,6180,297,fasta2tab/1.1.1
6373,2021-12,6165,19,ococo/0.1.2.6
6374,2021-12,6152,493,tp_grep_tool/1.1.1
6375,2021-12,6103,386,anndata_manipulate/0.7.5+galaxy0
6376,2021-12,6088,66,nextclade/1.5.1+galaxy0
6377,2021-12,6086,55,ruvseq/1.26.0+galaxy0
6378,2021-12,6057,20,trimmomatic/0.36.5
6379,2021-12,6048,16,length_and_gc_content/0.1.1
6380,2021-12,6020,306,tp_easyjoin_tool/1.1.2
6381,2021-12,5948,227,CONVERTER_bed_gff_or_vcf_to_bigwig_0/CONVERTER_bed_gff_or_vcf_to_bigwig_0
6382,2021-12,5941,196,mothur_count_seqs/1.39.5.0
6383,2021-12,5865,354,CONVERTER_fasta_to_tabular/CONVERTER_fasta_to_tabular
6384,2021-12,5769,195,tp_sort_header_tool/1.1.1
6385,2021-12,5756,2,alleyoop/0.4.1+galaxy1
6386,2021-12,5669,425,Add_a_column1/1.6
6387,2021-12,5657,504,tp_replace_in_line/1.1.2
6388,2021-12,5649,22,trinity_super_transcripts/2.9.1
6389,2021-12,5633,1,picard_FixMateInformation/2.18.2.1
6390,2021-12,5619,6,mothur_screen_seqs/1.39.5.0
6391,2021-12,5601,221,medaka_variant/1.3.2+galaxy1
6392,2021-12,5597,352,cshl_fastx_trimmer/1.0.0
6393,2021-12,5583,426,tp_replace_in_column/1.1.3
6394,2021-12,5536,241,circos/0.69.8+galaxy7
6395,2021-12,5530,596,datamash_ops/1.1.0
6396,2021-12,5453,203,bandage_image/0.8.1+galaxy3
6397,2021-12,5341,124,bed2gff1/bed2gff1
6398,2021-12,5302,26,featurecounts/1.6.2
6399,2021-12,5240,137,bedtools_bedtobam/2.30.0
6400,2021-12,5233,140,staramr_search/0.5.1
6401,2021-12,5178,243,CONVERTER_interval_to_bed12_0/CONVERTER_interval_to_bed12_0
6402,2021-12,5148,15,samtools_fixmate/1.13
6403,2021-12,5142,2,rna_star/2.7.7a
6404,2021-12,5141,568,tab2fasta/1.1.1
6405,2021-12,5102,14,bedtools_tagbed/2.30.0
6406,2021-12,5100,64,picard_FastqToSam/2.18.2.1
6407,2021-12,5090,100,snpEff_build_gb/4.3+T.galaxy4
6408,2021-12,5079,63,bcftools_view/1.10
6409,2021-12,4973,47,rseqc_bam2wig/2.6.4
6410,2021-12,4949,62,circgraph/0.9-RC2
6411,2021-12,4909,7,tsne/0.0.2
6412,2021-12,4896,452,ggplot2_point/2.2.1+galaxy2
6413,2021-12,4890,6,CONVERTER_wiggle_to_interval_0/CONVERTER_wiggle_to_interval_0
6414,2021-12,4855,8,kallisto_pseudo/0.46.2+galaxy0
6415,2021-12,4836,230,sklearn_generalized_linear/1.0.8.3
6416,2021-12,4797,84,vcf2tsv/1.0.0_rc3+galaxy0
6417,2021-12,4771,6,hyphy_slac/2.5.31+galaxy1
6418,2021-12,4623,2,rna_star/2.7.2b
6419,2021-12,4562,37,kraken_taxonomy_report/0.0.2
6420,2021-12,4478,101,mothur_classify_otu/1.39.5.0
6421,2021-12,4465,20,MAF_To_Fasta1/MAF_To_Fasta1
6422,2021-12,4407,56,jcvi_gff_stats/0.8.4
6423,2021-12,4362,37,samtools_fastx/1.13
6424,2021-12,4336,1,hisat2/2.1.0
6425,2021-12,4306,270,snpEff_download/4.3+T.galaxy2
6426,2021-12,4276,52,mothur_dist_shared/1.39.5.0
6427,2021-12,4273,39,idr/2.0.3
6428,2021-12,4268,18,seqtk_trimfq/1.3.1
6429,2021-12,4187,183,bcftools_plugin_counts/1.10+galaxy1
6430,2021-12,4174,172,fastq_join/1.1.2-806.1
6431,2021-12,4161,342,bedtools_sortbed/2.30.0
6432,2021-12,4159,243,tp_head_tool/1.1.0
6433,2021-12,4157,78,seurat/4.0.5+galaxy0
6434,2021-12,4148,1,iterative_map_pipeline/1.0
6435,2021-12,4138,2,presto_maskprimers/0.6.2+galaxy0
6436,2021-12,4102,1,ncbi_blastx_wrapper/0.3.3
6437,2021-12,3992,174,mergeCols1/mergeCols1
6438,2021-12,3943,1,velvetg/1.2.10.1
6439,2021-12,3931,15,minimap2/2.17+galaxy0
6440,2021-12,3905,6,roary/3.13.0+galaxy1
6441,2021-12,3825,4,cshl_fastq_quality_converter/1.0.1
6442,2021-12,3800,206,sklearn_ensemble/1.0.8.3
6443,2021-12,3781,73,gffcompare/0.11.2
6444,2021-12,3747,453,tp_sorted_uniq/1.1.0
6445,2021-12,3742,5,custom_pro_db/1.22.0
6446,2021-12,3697,322,vcfvcfintersect/1.0.0_rc3+galaxy0
6447,2021-12,3636,261,plotly_ml_performance_plots/0.2
6448,2021-12,3617,174,table_compute/1.2.4+galaxy0
6449,2021-12,3585,101,trinity_abundance_estimates_to_matrix/2.9.1
6450,2021-12,3557,4,fastq_dump/2.10.8+galaxy0
6451,2021-12,3549,7,heinz_visualization/0.1.1
6452,2021-12,3542,175,sklearn_nn_classifier/1.0.8.3
6453,2021-12,3507,299,tp_multijoin_tool/1.1.1
6454,2021-12,3482,2,sam2interval/1.0.1
6455,2021-12,3467,47,goenrichment/2.0.1
6456,2021-12,3450,48,macs2_bdgpeakcall/2.1.1.20160309.0
6457,2021-12,3395,10,bioext_bam2msa/0.20.4+galaxy0
6458,2021-12,3382,56,samtools_depth/1.13
6459,2021-12,3360,370,tab2fasta/1.1.0
6460,2021-12,3353,278,gprofiler_gost/0.1.7+galaxy11
6461,2021-12,3350,267,Convert characters1/Convert characters1
6462,2021-12,3320,128,presto_parseheaders/0.5.4
6463,2021-12,3300,213,velveth/1.2.10.2
6464,2021-12,3218,10,trinotate/3.1.1
6465,2021-12,3201,14,fastqc/0.71
6466,2021-12,3144,158,sklearn_svm_classifier/1.0.8.3
6467,2021-12,3081,349,replace_column_with_key_value_file/0.2
6468,2021-12,3053,27,prestor_abseq3/0.5.4
6469,2021-12,3040,4,umi_tools_extract/1.1.2+galaxy2
6470,2021-12,2975,329,datamash_reverse/1.1.0
6471,2021-12,2945,7,mummer_dnadiff/4.0.0beta2+galaxy1
6472,2021-12,2906,18,bcftools_reheader/1.10
6473,2021-12,2902,159,cshl_fastx_barcode_splitter/1.0.0
6474,2021-12,2884,161,snpEff_databases/4.3+T.galaxy2
6475,2021-12,2867,13,circos_wiggle_to_stacked/0.69.8+galaxy7
6476,2021-12,2858,81,gff2bed1/gff2bed1
6477,2021-12,2822,36,tximport/1.22.0
6478,2021-12,2818,101,bedtools_bamtobed/2.29.2
6479,2021-12,2762,262,gops_subtract_1/1.0.0
6480,2021-12,2744,57,multiqc/1.8+galaxy1
6481,2021-12,2730,28,mothur_cluster/1.39.5.0
6482,2021-12,2721,171,CONVERTER_vcf_bgzip_to_tabix_0/CONVERTER_vcf_bgzip_to_tabix_0
6483,2021-12,2701,208,EMBOSS: transeq101/5.0.0
6484,2021-12,2666,5,tophat/1.5.0
6485,2021-12,2629,33,bcftools_stats/1.9+galaxy1
6486,2021-12,2593,8,rapidnj/2.3.2
6487,2021-12,2536,41,khmer_abundance_distribution_single/3.0.0a3+galaxy2
6488,2021-12,2531,101,fasta-stats/1.0.3
6489,2021-12,2516,99,ggplot2_pca/3.3.5+galaxy0
6490,2021-12,2511,372,cshl_fastq_quality_boxplot/1.0.1
6491,2021-12,2468,2,make_families/2.15
6492,2021-12,2449,209,addValue/addValue
6493,2021-12,2422,153,bedtools_subtractbed/2.30.0
6494,2021-12,2362,47,bcftools_stats/1.10
6495,2021-12,2324,5,velveth/1.2.10.1
6496,2021-12,2320,156,CONVERTER_fasta_to_fai/CONVERTER_fasta_to_fai
6497,2021-12,2312,4,egsea/1.10.0
6498,2021-12,2312,70,stringtie_merge/2.1.7+galaxy1
6499,2021-12,2299,25,intervene_pairwise/0.6.5
6500,2021-12,2287,15,mothur_make_fastq/1.39.5.0
6501,2021-12,2278,3,cshl_fastx_artifacts_filter/1.0.1+galaxy0
6502,2021-12,2274,11,picard_ValidateSamFile/2.18.2.1
6503,2021-12,2268,16,Show tail1/Show tail1
6504,2021-12,2268,132,bedtools_windowbed/2.30.0
6505,2021-12,2224,45,kraken-translate/1.3.1
6506,2021-12,2205,93,CONVERTER_bed_to_gff_0/CONVERTER_bed_to_gff_0
6507,2021-12,2195,39,bedtools_genomecoveragebed/2.29.0
6508,2021-12,2122,40,snpfreqplot/1.0+galaxy3
6509,2021-12,2115,6,deeptools_bam_coverage/3.0.2.0
6510,2021-12,2099,74,mimodd_map/0.1.9
6511,2021-12,2053,101,venn_list/0.1.1
6512,2021-12,2033,2,precheck/2.15
6513,2021-12,2026,55,samtools_markdup/1.9+galaxy3
6514,2021-12,2014,242,createInterval/createInterval
6515,2021-12,1994,11,dada2_removeBimeraDenovo/1.20+galaxy0
6516,2021-12,1985,26,deseq2/2.11.40.6
6517,2021-12,1982,57,mothur_fastq_info/1.39.5.0
6518,2021-12,1981,23,macs2_bdgbroadcall/2.1.1.20160309.0
6519,2021-12,1954,240,mothur_taxonomy_to_krona/1.0
6520,2021-12,1951,10,fastqc/0.67
6521,2021-12,1938,3,ruvseq/1.16.0
6522,2021-12,1935,67,scanpy_inspect/1.7.1+galaxy0
6523,2021-12,1934,104,ggplot2_pca/2.2.1
6524,2021-12,1895,49,trinity_run_de_analysis/2.9.1
6525,2021-12,1883,4,presto_pairseq/0.6.2+galaxy0
6526,2021-12,1857,88,bedtools_coveragebed/2.30.0
6527,2021-12,1846,3,scanpy_read_10x/1.8.1+2+galaxy0
6528,2021-12,1840,110,mothur_remove_seqs/1.39.5.0
6529,2021-12,1839,34,snippy_core/4.6.0+galaxy0
6530,2021-12,1836,108,gtftobed12/357
6531,2021-12,1819,208,mothur_heatmap_sim/1.39.5.0
6532,2021-12,1792,23,cuffcompare/2.2.1.2
6533,2021-12,1790,76,sklearn_searchcv/1.0.8.3
6534,2021-12,1779,68,gmx_setup/2020.2+galaxy0
6535,2021-12,1774,6,exomedepth/1.1.0
6536,2021-12,1763,53,mlst/2.19.0
6537,2021-12,1736,17,bedtools_bedtoigv/2.30.0
6538,2021-12,1714,2,prokka/1.14.5+galaxy0
6539,2021-12,1704,192,tabular_to_csv/tabular_to_csv
6540,2021-12,1699,13,CONVERTER_molecules/CONVERTER_molecules
6541,2021-12,1697,105,collapse_dataset/5.1.0
6542,2021-12,1679,98,compose_text_param/0.1.1
6543,2021-12,1679,63,kraken-filter/1.3.1
6544,2021-12,1679,21,anndata_ops/1.7.2+galaxy0
6545,2021-12,1672,153,filter_tabular/3.3.0
6546,2021-12,1660,6,qualimap_bamqc/2.2.2d+galaxy1
6547,2021-12,1647,5,picard_CollectRnaSeqMetrics/2.18.2.2
6548,2021-12,1618,15,vcffixup/1.0.0_rc3+galaxy0
6549,2021-12,1608,24,Heatmap/2.2.2
6550,2021-12,1608,100,picard_MarkDuplicatesWithMateCigar/2.18.2.1
6551,2021-12,1597,113,bcftools_annotate/1.10
6552,2021-12,1587,6,fasterq_dump/2.10.7+galaxy1
6553,2021-12,1587,142,tp_awk_tool/1.1.2
6554,2021-12,1586,10,table_annovar/0.1
6555,2021-12,1582,33,genomescope/2.0+galaxy1
6556,2021-12,1579,9,mummer_mummerplot/4.0.0beta2+galaxy1
6557,2021-12,1575,179,Show beginning1/Show beginning1
6558,2021-12,1574,2,hyphy_fel/2.5.31+galaxy1
6559,2021-12,1567,178,newick_display/1.6+galaxy1
6560,2021-12,1563,2,bamFilter/0.0.2
6561,2021-12,1561,16,mothur_chimera_vsearch/1.39.5.1
6562,2021-12,1548,55,velvetg/1.2.10.2
6563,2021-12,1535,83,EMBOSS: freak36/5.0.0.1
6564,2021-12,1514,36,pca1/1.0.2
6565,2021-12,1513,42,snpsift_vartype/4.3+t.galaxy0
6566,2021-12,1494,100,deeptools_plot_pca/3.3.2.0.0
6567,2021-12,1492,116,vcfhethom/1.0.0_rc3+galaxy0
6568,2021-12,1489,84,mothur_remove_lineage/1.39.5.0
6569,2021-12,1480,106,CONVERTER_gff_to_bed_0/CONVERTER_gff_to_bed_0
6570,2021-12,1478,8,socru/2.1.7
6571,2021-12,1477,85,seqtk_sample/1.2.0
6572,2021-12,1477,17,bowtie_wrapper/1.1.2
6573,2021-12,1460,59,cshl_fastx_clipper/1.0.1
6574,2021-12,1455,18,bcftools_stats/1.4.0
6575,2021-12,1428,25,bg_diamond_makedb/2.0.8
6576,2021-12,1416,25,bwa_mem/0.1
6577,2021-12,1390,210,mothur_tree_shared/1.39.5.0
6578,2021-12,1380,141,ChangeCase/ChangeCase
6579,2021-12,1364,87,pygenomeTracks/3.6
6580,2021-12,1342,2,EMBOSS: fuzznuc37/5.0.2
6581,2021-12,1336,46,bcftools_convert_to_vcf/1.10
6582,2021-12,1325,77,mothur_merge_files/1.39.5.0
6583,2021-12,1313,11,circos_wiggle_to_scatter/0.69.8+galaxy7
6584,2021-12,1312,6,bam_to_sam/2.0
6585,2021-12,1311,101,seqtk_subseq/1.3.1
6586,2021-12,1309,115,bedtools_multiintersectbed/2.30.0
6587,2021-12,1303,17,kraken-mpa-report/1.2.4
6588,2021-12,1299,55,gatk4_mutect2/4.1.7.0+galaxy02
6589,2021-12,1294,12,mummerplot_wrapper/0.0.7
6590,2021-12,1291,2,samtools_mpileup/2.1.1
6591,2021-12,1269,146,tp_tail_tool/1.1.0
6592,2021-12,1267,13,picard_artifact_metrics/2.18.2.1
6593,2021-12,1253,18,scanpy_find_markers/1.7.2+galaxy0
6594,2021-12,1247,8,progressivemauve/2015_02_13.1
6595,2021-12,1212,4,tn93_cluster/1.0.6
6596,2021-12,1211,71,anndata_import/0.7.5+galaxy0
6597,2021-12,1197,109,mothur_make_biom/1.39.5.0
6598,2021-12,1195,2,iqtree/2.1.2+galaxy1
6599,2021-12,1178,25,CONVERTER_interval_to_bigwig_0/CONVERTER_interval_to_bigwig_0
6600,2021-12,1166,92,poretools_tabular/0.6.1a1.0
6601,2021-12,1162,15,nanoplot/1.25.0+galaxy1
6602,2021-12,1152,45,ggplot2_heatmap/2.2.1
6603,2021-12,1144,35,bcftools_filter/1.10
6604,2021-12,1138,141,kraken2/2.0.8_beta+galaxy0
6605,2021-12,1130,104,mothur_make_shared/1.39.5.0
6606,2021-12,1127,120,bedtools_mergebed/2.30.0
6607,2021-12,1114,37,CONVERTER_gff_to_interval_index_0/CONVERTER_gff_to_interval_index_0
6608,2021-12,1113,5,scanpy_run_umap/1.7.2+galaxy0
6609,2021-12,1108,126,addName/0.2.0
6610,2021-12,1102,73,vcfsort/1.0.0_rc3+galaxy0
6611,2021-12,1097,38,vcfbedintersect/1.0.0_rc3+galaxy0
6612,2021-12,1090,14,fastq_filter/1.0.0
6613,2021-12,1087,18,sam2interval/1.0.2
6614,2021-12,1072,33,samtools_markdup/1.13
6615,2021-12,1070,10,scanpy_find_cluster/1.7.2+galaxy0
6616,2021-12,1063,26,dada2_makeSequenceTable/1.20+galaxy0
6617,2021-12,1048,63,sklearn_build_pipeline/1.0.8.3
6618,2021-12,1042,31,bcftools_isec/1.10
6619,2021-12,1038,1,freebayes/1.0.2.29-3
6620,2021-12,1037,43,scanpy_plot_embed/1.7.2+galaxy0
6621,2021-12,1034,17,tb_profiler_profile/2.8.4+galaxy1
6622,2021-12,1031,51,column_remove_by_header/0.0.1
6623,2021-12,1030,10,sam_bw_filter/1.0.0
6624,2021-12,1027,92,fasta2tab/1.1.0
6625,2021-12,988,85,gops_merge_1/1.0.0
6626,2021-12,985,9,scanpy_normalise_data/1.7.2+galaxy0
6627,2021-12,983,54,poretools_hist/0.6.1a1.1
6628,2021-12,983,104,bedtools_closestbed/2.30.0
6629,2021-12,976,97,CONVERTER_ref_to_seq_taxomony/CONVERTER_ref_to_seq_taxomony
6630,2021-12,964,48,fasta_concatenate0/0.0.1
6631,2021-12,962,64,gops_concat_1/1.0.1
6632,2021-12,953,2,vcfrandomsample/1.0.0_rc3+galaxy0
6633,2021-12,946,81,datamash_transpose/1.1.0
6634,2021-12,938,89,subtract_query1/0.1
6635,2021-12,928,72,cshl_fastx_renamer/0.0.11
6636,2021-12,900,3,bedtools_multicovtbed/2.29.2
6637,2021-12,894,64,poretools_qualpos/0.6.1a1.1
6638,2021-12,894,25,presto_collapseseq/0.5.4
6639,2021-12,892,5,diffbind/2.6.5.0
6640,2021-12,887,50,rgweblogo3/3.5.0
6641,2021-12,876,2,hyphy_bgm/2.5.31+galaxy2
6642,2021-12,871,7,dropletutils/1.10.0+galaxy2
6643,2021-12,871,73,mothur_reverse_seqs/1.39.5.0
6644,2021-12,870,6,pizzly/0.37.3.1
6645,2021-12,859,28,bedtools_map/2.30.0.2
6646,2021-12,855,4,raceid_filtnormconf/3.1
6647,2021-12,853,2,samtools_idxstats/2.0
6648,2021-12,852,13,CONVERTER_sam_to_bigwig_0/CONVERTER_sam_to_bigwig_0
6649,2021-12,852,43,CONVERTER_gff_to_fli_0/CONVERTER_gff_to_fli_0
6650,2021-12,848,1,lofreq_call/2.1.3.1+galaxy1
6651,2021-12,847,62,poretools_extract/0.6.1a1.0
6652,2021-12,842,65,get_flanks1/1.0.0
6653,2021-12,837,10,fastq_dump/2.9.1.3
6654,2021-12,830,4,seqtk_mergefa/1.3.1
6655,2021-12,828,74,ncbi_blastdbcmd_wrapper/2.10.1+galaxy0
6656,2021-12,824,1,ivar_variants/1.2.2+galaxy0
6657,2021-12,817,30,EMBOSS: infoseq46/5.0.0
6658,2021-12,809,65,poretools_stats/0.6.1a1.0
6659,2021-12,809,5,dada2_plotComplexity/1.20+galaxy0
6660,2021-12,794,79,cshl_fasta_formatter/1.0.1
6661,2021-12,790,49,pygenomeTracks/3.5
6662,2021-12,776,34,trinity_contig_exn50_statistic/2.9.1
6663,2021-12,772,32,bcftools_stats/1.10+galaxy1
6664,2021-12,758,41,ggplot2_heatmap/3.3.5+galaxy0
6665,2021-12,751,13,scanpy_filter_cells/1.7.2+galaxy0
6666,2021-12,750,16,pretext_map/0.1.8+galaxy2
6667,2021-12,745,20,dada2_seqCounts/1.20+galaxy0
6668,2021-12,735,25,presto_partition/0.5.4
6669,2021-12,726,14,bedtools_unionbedgraph/2.30.0
6670,2021-12,719,12,scanpy_find_variable_genes/1.7.2+galaxy0
6671,2021-12,717,81,XY_Plot_1/1.0.2
6672,2021-12,706,17,deeptools_compute_matrix/3.3.0.0.0
6673,2021-12,697,60,ggplot2_violin/2.2.1+galaxy0
6674,2021-12,693,40,rbc_splitfasta/0.4.0
6675,2021-12,691,75,bandage_image/0.8.1+galaxy2
6676,2021-12,689,22,fastqc/0.65
6677,2021-12,677,10,pangolin/3.1.17+galaxy0
6678,2021-12,672,8,ncbi_blastn_wrapper/0.3.3
6679,2021-12,664,10,medaka_consensus/1.3.2+galaxy0
6680,2021-12,655,26,cummeRbund/2.16.0+galaxy1
6681,2021-12,655,96,cufflinks/2.2.1.2
6682,2021-12,650,3,cshl_fastq_quality_filter/1.0.0
6683,2021-12,646,13,plotdexseq/1.28.1.0
6684,2021-12,642,14,scanpy_run_pca/1.7.2+galaxy0
6685,2021-12,635,6,scanpy_compute_graph/1.7.2+galaxy1
6686,2021-12,627,62,mothur_sub_sample/1.39.5.0
