,tool_id,month_year,avg_cpu_time,tool_name,tool_version
432, toolshed.g2.bx.psu.edu/repos/iuc/filter_tabular/filter_tabular/3.1.2                                                                   , 2021-05 ,      55373494327725.69333333333333,filter_tabular,3.1.2                                                                   
433, toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.14.1.2+galaxy1                                                                  , 2021-05 ,      55236217224920.50000000000000,salmon,0.14.1.2+galaxy1                                                                  
434, toolshed.g2.bx.psu.edu/repos/devteam/intersect/gops_intersect_1/1.0.0                                                                  , 2021-05 ,      54805951168660.26542056074766,gops_intersect_1,1.0.0                                                                  
435, toolshed.g2.bx.psu.edu/repos/iuc/bcftools_plugin_counts/bcftools_plugin_counts/1.10+galaxy1                                            , 2021-05 ,      54736481486055.40127388535032,bcftools_plugin_counts,1.10+galaxy1                                            
436, toolshed.g2.bx.psu.edu/repos/iuc/minimap2/minimap2/2.17+galaxy3                                                                        , 2021-05 ,      54554176224990.00000000000000,minimap2,2.17+galaxy3                                                                        
437, toolshed.g2.bx.psu.edu/repos/iuc/circos/circos_gc_skew/0.69.8+galaxy7                                                                  , 2021-05 ,      54072724014190.23076923076923,circos_gc_skew,0.69.8+galaxy7                                                                  
438, toolshed.g2.bx.psu.edu/repos/iuc/ivar_variants/ivar_variants/1.2.2+galaxy0                                                             , 2021-05 ,      52961356138124.44776119402985,ivar_variants,1.2.2+galaxy0                                                             
439, toolshed.g2.bx.psu.edu/repos/greg/plant_tribes_gene_family_aligner/plant_tribes_gene_family_aligner/1.0.3.0                            , 2021-05 ,      52615504026588.60000000000000,plant_tribes_gene_family_aligner,1.0.3.0                            
440, toolshed.g2.bx.psu.edu/repos/rnateam/chipseeker/chipseeker/1.18.0+galaxy1                                                              , 2021-05 ,      52507093433003.16304347826087,chipseeker,1.18.0+galaxy1                                                              
441, CONVERTER_wiggle_to_interval_0                                                                                                         , 2021-05 ,      51014913258020.00000000000000, CONVERTER_wiggle_to_interval_0                                                                                                         , CONVERTER_wiggle_to_interval_0                                                                                                         
442, toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0                                                             , 2021-05 ,      50586333949164.00000000000000,featureCoverage1,2.0.0                                                             
443, CONVERTER_bz2_to_uncompressed                                                                                                          , 2021-05 ,      49830305218699.56756756756757, CONVERTER_bz2_to_uncompressed                                                                                                          , CONVERTER_bz2_to_uncompressed                                                                                                          
